report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2026-03-20,FEUA,compliance_operators,risk_reducing,35386.0,403.0,34983.0,-5552.0,163.0,-5715.0,43.34,0.51
2026-03-20,FEUA,compliance_operators,other,1826.95,1889.17,-62.22000000000003,403.95,-85.83,489.78,2.24,2.41
2026-03-20,FEUA,investment_funds,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,FEUA,other_financial,total,49.0,0.0,49.0,6.0,-6.0,12.0,0.06,0.0
2026-03-20,FEUA,commercial,total,15859.0,5066.35,10792.65,1839.36,-2106.9,3946.26,19.43,6.45
2026-03-20,FEUA,investment_firms,risk_reducing,17.0,206.0,-189.0,3.0,-14.0,17.0,0.02,0.26
2026-03-20,FEUA,compliance_operators,total,37212.95,2292.17,34920.78,-5148.05,77.17,-5225.22,45.58,2.92
2026-03-20,FEUA,investment_firms,total,28460.0,71035.0,-42575.0,-1074.26,-1756.64,682.3800000000001,34.86,90.46
2026-03-13,FEUA,commercial,total,14019.64,7173.25,6846.389999999999,-5747.04,-732.48,-5014.5599999999995,15.95,8.16
2026-03-13,FEUA,compliance_operators,total,42361.0,2215.0,40146.0,-3306.79,258.67,-3565.46,48.19,2.52
2026-03-13,FEUA,investment_firms,risk_reducing,14.0,220.0,-206.0,-196.16,-484.3,288.14,0.02,0.25
2026-03-13,FEUA,investment_funds,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-13,FEUA,other_financial,risk_reducing,9.0,6.0,3.0,3.0,6.0,-3.0,0.01,0.01
2026-03-13,FEUA,compliance_operators,risk_reducing,40938.0,240.0,40698.0,-2775.0,-41.0,-2734.0,46.57,0.27
2026-03-13,FEUA,investment_firms,other,29520.26,72571.64,-43051.380000000005,4445.36,-4442.53,8887.89,33.58,82.56
2026-03-13,FEUA,other_financial,total,43.0,6.0,37.0,12.0,6.0,6.0,0.05,0.01
2026-03-13,FEUA,investment_funds,total,1948.0,5720.0,-3772.0,162.0,764.0,-602.0,2.22,6.51
2026-03-13,FEUA,investment_funds,other,1948.0,5720.0,-3772.0,162.0,764.0,-602.0,2.22,6.51
2026-03-13,FEUA,investment_firms,total,29534.26,72791.64,-43257.380000000005,4249.2,-4926.83,9176.029999999999,33.6,82.81
