report_date,contract_code,category,position_type,long,short,net,long_change,short_change,net_change,long_pct,short_pct
2026-01-09,FDBM,other_financial,risk_reducing,528335.0,110616.0,417719.0,0.0,110616.0,-110616.0,0.91,0.19
2026-01-09,FDBM,commercial,risk_reducing,25105664.0,27866098.0,-2760434.0,-1155367.0,751864.0,-1907231.0,43.29,48.05
2026-01-09,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09,FDBM,investment_firms,other,5540409.0,7142453.0,-1602044.0,-3100675.0,443243.0,-3543918.0,9.55,12.32
2026-01-09,FDBM,investment_firms,risk_reducing,672.0,2184.0,-1512.0,672.0,2184.0,-1512.0,0.0,0.0
2026-01-09,FDBM,other_financial,other,431853.0,28008.0,403845.0,100602.0,5088.0,95514.0,0.74,0.05
2026-01-09,FDBM,commercial,other,17941915.0,14514199.0,3427716.0,1243950.0,858874.0,385076.0,30.94,25.03
2026-01-09,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09,FDBM,investment_funds,other,8077399.0,8327546.0,-250147.0,4491047.0,-587320.0,5078367.0,13.93,14.36
2026-01-09,FDBM,investment_firms,total,5541081.0,7144637.0,-1603556.0,-3100003.0,445427.0,-3545430.0,9.55,12.32
2026-01-02,FDBM,commercial,total,42958996.0,40769559.0,2189437.0,0.0,0.0,0.0,76.16,72.28
2026-01-02,FDBM,investment_firms,other,8641084.0,6699210.0,1941874.0,0.0,0.0,0.0,15.32,11.88
2026-01-02,FDBM,other_financial,risk_reducing,528335.0,0.0,528335.0,0.0,0.0,0.0,0.94,0.0
2026-01-02,FDBM,commercial,risk_reducing,26261031.0,27114234.0,-853203.0,0.0,0.0,0.0,46.56,48.07
2026-01-02,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02,FDBM,investment_funds,other,3586352.0,8914866.0,-5328514.0,0.0,0.0,0.0,6.36,15.8
2026-01-02,FDBM,other_financial,other,331251.0,22920.0,308331.0,0.0,0.0,0.0,0.59,0.04
2026-01-02,FDBM,commercial,other,16697965.0,13655325.0,3042640.0,0.0,0.0,0.0,29.6,24.21
2026-01-02,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02,FDBM,investment_firms,total,8641084.0,6699210.0,1941874.0,0.0,0.0,0.0,15.32,11.88
2026-01-02,FDBM,investment_funds,total,3946889.0,8914866.0,-4967977.0,0.0,0.0,0.0,7.0,15.8
2026-01-02,FDBM,investment_funds,risk_reducing,360537.0,0.0,360537.0,0.0,0.0,0.0,0.64,0.0
2026-01-02,FDBM,investment_firms,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-02,FDBM,other_financial,total,859586.0,22920.0,836666.0,0.0,0.0,0.0,1.52,0.04
2025-12-19,FDBM,investment_firms,risk_reducing,4464.0,13392.0,-8928.0,-4344.0,-744.0,-3600.0,0.01,0.02
2025-12-19,FDBM,other_financial,risk_reducing,594551.0,16800.0,577751.0,0.0,0.0,0.0,0.83,0.02
2025-12-19,FDBM,commercial,total,54920748.0,50869155.0,4051593.0,2181782.0,1619814.0,561968.0,76.35,70.72
2025-12-19,FDBM,investment_funds,risk_reducing,341193.0,37200.0,303993.0,102840.0,0.0,102840.0,0.47,0.05
2025-12-19,FDBM,other_financial,total,951311.0,42384.0,908927.0,81711.0,912.0,80799.0,1.32,0.06
2025-12-19,FDBM,other_financial,other,356760.0,25584.0,331176.0,81711.0,912.0,80799.0,0.5,0.04
2025-12-19,FDBM,commercial,other,22267395.0,17019081.0,5248314.0,450984.0,716083.0,-265099.0,30.96,23.66
2025-12-19,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,FDBM,investment_firms,total,11548167.0,11664131.0,-115964.0,3219003.0,153142.0,3065861.0,16.05,16.21
2025-12-19,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,FDBM,investment_funds,total,4514087.0,9358643.0,-4844556.0,-3299822.0,408806.0,-3708628.0,6.28,13.01
2025-12-19,FDBM,investment_firms,other,11543703.0,11650739.0,-107036.0,3223347.0,153886.0,3069461.0,16.05,16.2
2025-12-19,FDBM,commercial,risk_reducing,32653353.0,33850074.0,-1196721.0,1730798.0,903731.0,827067.0,45.39,47.06
2025-12-19,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,FDBM,investment_funds,other,4172894.0,9321443.0,-5148549.0,-3402662.0,408806.0,-3811468.0,5.8,12.96
2025-12-12,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-12,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-12,FDBM,commercial,total,52738966.0,49249341.0,3489625.0,4046867.0,3286272.0,760595.0,75.61,70.61
2025-12-12,FDBM,commercial,other,21816411.0,16302998.0,5513413.0,889706.0,1687164.0,-797458.0,31.28,23.37
2025-12-12,FDBM,other_financial,total,869600.0,41472.0,828128.0,88707.0,21240.0,67467.0,1.25,0.06
2025-12-12,FDBM,investment_funds,total,7813909.0,8949837.0,-1135928.0,-713046.0,-351210.0,-361836.0,11.2,12.83
2025-12-12,FDBM,investment_firms,total,8329164.0,11510989.0,-3181825.0,-595440.0,-129214.0,-466226.0,11.94,16.5
2025-12-12,FDBM,investment_firms,risk_reducing,8808.0,14136.0,-5328.0,-23198.0,1488.0,-24686.0,0.01,0.02
2025-12-12,FDBM,other_financial,other,275049.0,24672.0,250377.0,-113757.0,21240.0,-134997.0,0.39,0.04
2025-12-12,FDBM,investment_firms,other,8320356.0,11496853.0,-3176497.0,-572242.0,-130702.0,-441540.0,11.93,16.48
2025-12-12,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-12,FDBM,commercial,risk_reducing,30922555.0,32946343.0,-2023788.0,3157161.0,1599108.0,1558053.0,44.33,47.23
2025-12-12,FDBM,other_financial,risk_reducing,594551.0,16800.0,577751.0,202464.0,0.0,202464.0,0.85,0.02
2025-12-12,FDBM,investment_funds,risk_reducing,238353.0,37200.0,201153.0,65390.0,0.0,65390.0,0.34,0.05
2025-12-12,FDBM,investment_funds,other,7575556.0,8912637.0,-1337081.0,-778436.0,-351210.0,-427226.0,10.86,12.78
2025-12-05,FDBM,investment_funds,total,8526955.0,9301047.0,-774092.0,4247392.0,2736016.0,1511376.0,12.74,13.9
2025-12-05,FDBM,investment_firms,total,8924604.0,11640203.0,-2715599.0,-4980660.0,-2399246.0,-2581414.0,13.34,17.39
2025-12-05,FDBM,investment_funds,risk_reducing,172963.0,37200.0,135763.0,-21600.0,0.0,-21600.0,0.26,0.06
2025-12-05,FDBM,commercial,total,48692099.0,45963069.0,2729030.0,-1215137.0,-1785945.0,570808.0,72.76,68.68
2025-12-05,FDBM,other_financial,total,780893.0,20232.0,760661.0,0.0,0.0,0.0,1.17,0.03
2025-12-05,FDBM,investment_firms,risk_reducing,32006.0,12648.0,19358.0,6447.0,-4680.0,11127.0,0.05,0.02
2025-12-05,FDBM,investment_firms,other,8892598.0,11627555.0,-2734957.0,-4987107.0,-2394566.0,-2592541.0,13.29,17.37
2025-12-05,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,FDBM,commercial,other,20926705.0,14615834.0,6310871.0,-812014.0,-106324.0,-705690.0,31.27,21.84
2025-12-05,FDBM,other_financial,other,388806.0,3432.0,385374.0,0.0,0.0,0.0,0.58,0.01
2025-12-05,FDBM,investment_funds,other,8353992.0,9263847.0,-909855.0,4268992.0,2736016.0,1532976.0,12.48,13.84
2025-12-05,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,FDBM,other_financial,risk_reducing,392087.0,16800.0,375287.0,0.0,0.0,0.0,0.59,0.03
2025-12-05,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,FDBM,commercial,risk_reducing,27765394.0,31347235.0,-3581841.0,-403123.0,-1679621.0,1276498.0,41.49,46.84
2025-11-28,FDBM,investment_firms,other,13879705.0,14022121.0,-142416.0,5165919.0,1254923.0,3910996.0,20.3,20.51
2025-11-28,FDBM,other_financial,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,FDBM,investment_funds,risk_reducing,194563.0,37200.0,157363.0,-1201.0,15624.0,-16825.0,0.28,0.05
2025-11-28,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,FDBM,investment_firms,risk_reducing,25559.0,17328.0,8231.0,-8569.0,7896.0,-16465.0,0.04,0.03
2025-11-28,FDBM,commercial,risk_reducing,28168517.0,33026856.0,-4858339.0,2049612.0,2172997.0,-123385.0,41.2,48.31
2025-11-28,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,FDBM,other_financial,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,FDBM,commercial,total,49907236.0,47749014.0,2158222.0,4339708.0,2892314.0,1447394.0,73.0,69.85
2025-11-28,FDBM,other_financial,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,FDBM,investment_firms,total,13905264.0,14039449.0,-134185.0,5157350.0,1262819.0,3894531.0,20.34,20.54
2025-11-28,FDBM,investment_funds,total,4279563.0,6565031.0,-2285468.0,-4986905.0,243611.0,-5230516.0,6.26,9.6
2025-11-28,FDBM,investment_funds,other,4085000.0,6527831.0,-2442831.0,-4985704.0,227987.0,-5213691.0,5.98,9.55
2025-11-28,FDBM,commercial,other,21738719.0,14722158.0,7016561.0,2290096.0,719317.0,1570779.0,31.8,21.54
2025-11-21,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-21,FDBM,commercial,total,45567528.0,44856700.0,710828.0,1565699.0,2362855.0,-797156.0,71.21,70.1
2025-11-21,FDBM,investment_firms,total,8747914.0,12776630.0,-4028716.0,109743.0,225003.0,-115260.0,13.67,19.97
2025-11-21,FDBM,compliance_operators,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-21,FDBM,commercial,other,19448623.0,14002841.0,5445782.0,532264.0,379921.0,152343.0,30.39,21.88
2025-11-21,FDBM,investment_funds,other,9070704.0,6299844.0,2770860.0,270586.0,-444833.0,715419.0,14.18,9.85
2025-11-21,FDBM,investment_firms,other,8713786.0,12767198.0,-4053412.0,86415.0,227523.0,-141108.0,13.62,19.95
2025-11-21,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-21,FDBM,commercial,risk_reducing,26118905.0,30853859.0,-4734954.0,1033435.0,1982934.0,-949499.0,40.82,48.22
2025-11-21,FDBM,investment_funds,risk_reducing,195764.0,21576.0,174188.0,71776.0,16536.0,55240.0,0.31,0.03
2025-11-21,FDBM,investment_firms,risk_reducing,34128.0,9432.0,24696.0,23328.0,-2520.0,25848.0,0.05,0.01
2025-11-21,FDBM,investment_funds,total,9266468.0,6321420.0,2945048.0,342362.0,-428297.0,770659.0,14.48,9.88
2025-11-21,FDBM,other_financial,other,339001.0,25200.0,313801.0,108097.0,-33660.0,141757.0,0.53,0.04
2025-11-21,FDBM,other_financial,total,405960.0,33120.0,372840.0,108097.0,-33660.0,141757.0,0.63,0.05
2025-11-21,FDBM,other_financial,risk_reducing,66959.0,7920.0,59039.0,0.0,0.0,0.0,0.1,0.01
2025-11-14,FDBM,other_financial,other,230904.0,58860.0,172044.0,0.0,0.0,0.0,0.37,0.1
2025-11-14,FDBM,investment_funds,total,8924106.0,6749717.0,2174389.0,596726.0,145212.0,451514.0,14.43,10.91
2025-11-14,FDBM,compliance_operators,risk_reducing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14,FDBM,commercial,other,18916359.0,13622920.0,5293439.0,183877.0,-730371.0,914248.0,30.58,22.02
2025-11-14,FDBM,investment_funds,other,8800118.0,6744677.0,2055441.0,494338.0,145212.0,349126.0,14.23,10.9
2025-11-14,FDBM,compliance_operators,total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14,FDBM,investment_firms,other,8627371.0,12539675.0,-3912304.0,-130550.0,453020.0,-583570.0,13.95,20.27
2025-11-14,FDBM,investment_firms,risk_reducing,10800.0,11952.0,-1152.0,-21863.0,-28089.0,6226.0,0.02,0.02
